Timestamp,CAN ID,x [g],y [g],z [g],x_incl [g],y_incl [g],z_incl [g],x_acc [g],y_acc [g],z_acc [g],Tetha_XZ [deg],Tetha_YZ [deg]
2025-11-08 16:10:16.480670,19D,0.001,0.233,0.972,2.596643778305423e-10,1.5932380162309985e-07,6.558711182446324e-07,0.0006887345425718575,0.1289580607066534,0.5430103789114046,0.02268383490048479,13.653786097131348
2025-11-08 16:10:16.480808,19D,0.001,0.232,0.972,3.362769193692171e-10,1.937681828039943e-07,7.976125801480661e-07,0.0006718266776439864,0.12436139622204642,0.5279101280787412,0.02415614743984456,13.654643072415622
2025-11-08 16:10:16.480949,19D,0.002,0.242,0.98,4.28820797591748e-10,2.3387264969307025e-07,9.626459731492247e-07,0.0016449877833634116,0.13071429928686334,0.520899114232851,0.025523007345997602,13.655319983277327
2025-11-08 16:10:16.481087,19D,0.0,0.238,0.973,5.394102523644443e-10,2.8029388234876913e-07,1.1536754602933366e-06,-0.00037145078752354004,0.12304776733284631,0.4990478258865215,0.026789101179798595,13.655838331931955
2025-11-08 16:10:16.481227,19D,0.002,0.238,0.98,6.703055039102597e-10,3.337348347345436e-07,1.3735961111650055e-06,0.0016122914851247252,0.11946328943753096,0.4913653425258271,0.027959946157146892,13.656217371602306
2025-11-08 16:10:16.481366,19D,-0.003,0.229,0.974,8.239193235431041e-10,3.9494595658770107e-07,1.6254988930588134e-06,-0.003373441818126715,0.10701075022319048,0.4708404150925698,0.029041604431155898,13.656474839517244
2025-11-08 16:10:16.481505,19D,0.001,0.246,0.978,1.0028185909583603e-09,4.647263742507311e-07,1.91267552185114e-06,0.0006508101380772058,0.12051699615257236,0.46050236158851987,0.03004025876731741,13.656626985287948
2025-11-08 16:10:16.481650,19D,0.002,0.24,0.975,1.2097203326012316e-09,5.439250303779724e-07,2.2386231698927407e-06,0.0016242558503743888,0.11095223562854906,0.4433195063381369,0.030961826731110528,13.656688422101151
2025-11-08 16:10:16.481790,19D,0.001,0.232,0.978,1.4474884113832758e-09,6.334418009175905e-07,2.6070490313469424e-06,0.0005979848829955892,0.09957019901194228,0.432300947418501,0.03181181763251253,13.656672373249151
2025-11-08 16:10:16.481930,19D,0.002,0.232,0.974,1.7191372166250565e-09,7.342285855905221e-07,3.0218747472295063e-06,0.001571995398728605,0.09630848029856012,0.41445568417339085,0.032595426524722575,13.656590932601421
2025-11-08 16:10:16.482069,19D,0.005,0.235,0.982,2.0278422123668032e-09,8.472903460539955e-07,3.487240692988486e-06,0.004505825869260665,0.0960547253041415,0.40873192830421845,0.033317685075383255,13.656454875378877
2025-11-08 16:10:16.482210,19D,-0.001,0.234,0.967,2.37695568898439e-09,9.736860870650353e-07,4.00751013082085e-06,-0.0015293102197105526,0.09181909501634,0.3802402491014868,0.03398357300475235,13.656273309383238
2025-11-08 16:10:16.482351,19D,0.001,0.237,0.977,2.770024580631317e-09,1.1145297999951539e-06,4.587273223143893e-06,0.00047638953164058986,0.0916015319424423,0.37695859404691423,0.03459804781770162,13.656053616215207
2025-11-08 16:10:16.482492,19D,0.002,0.239,0.976,3.2108033356509603e-09,1.2709913834231209e-06,5.231350901310106e-06,0.0014517073715142798,0.09037163362004749,0.36274374605749127,0.03516595624145788,13.655801714834517
2025-11-08 16:10:16.482632,19D,0.0,0.237,0.978,3.7032601190445683e-09,1.4442975452428217e-06,5.944798597731309e-06,-0.00056258872589743,0.08518022491749683,0.3516764621117273,0.0356918984430029,13.65552244900794
2025-11-08 16:10:16.482771,19D,0.0,0.241,0.981,4.251580720655366e-09,1.635732686092293e-06,6.732909859129091e-06,-0.0005564883334239546,0.08600681055857992,0.34171529715400084,0.03618013671231284,13.655219936443233
2025-11-08 16:10:16.482909,19D,-0.001,0.238,0.974,4.860170214149763e-09,1.8466397608870085e-06,7.60121984738491e-06,-0.0015403129292381108,0.07986144657003744,0.3219507148959271,0.03663454138005986,13.654897819802493
2025-11-08 16:10:16.483050,19D,0.001,0.23,0.974,5.533649685061124e-09,2.0784211122790065e-06,8.555508719203663e-06,0.0004656050888566356,0.06886535025783899,0.3094115664422252,0.03705854770900883,13.654559416745117
2025-11-08 16:10:16.483225,19D,0.001,0.235,0.976,6.2768502480159725e-09,2.332539263327712e-06,9.601804871153604e-06,0.00045125431097313125,0.07093620839365772,0.2990050228107587,0.03745514321977347,13.654207754042751
2025-11-08 16:10:16.483372,19D,-0.002,0.233,0.98,7.094808649641606e-09,2.6105176590517097e-06,1.0746388048752218e-05,-0.00253258506459425,0.06601276748401402,0.29068976307612626,0.03782689878427717,13.653845499484254
2025-11-08 16:10:16.483509,19D,0.002,0.235,0.972,7.99276412291774e-09,2.9139413637118494e-06,1.1995792333160389e-05,0.001473318002391118,0.06512542762948587,0.2705664893082814,0.03817601792349502,13.653474879457137
2025-11-08 16:10:16.483645,19D,-0.003,0.234,0.977,8.976153438846138e-09,3.2444577281192317e-06,1.3356809012432555e-05,-0.003510703122578625,0.061263820240175126,0.26362361294428727,0.03850437858373328,13.653097658441375
2025-11-08 16:10:16.483785,19D,0.0,0.242,0.982,1.0050602980733055e-08,3.603777034617359e-06,1.4836489333243721e-05,-0.0004746360650908568,0.06636710588925343,0.2567282761245556,0.038813565078336484,13.652715186704286
2025-11-08 16:10:16.483928,19D,0.0,0.241,0.984,1.122191790235696e-08,3.99367312723716e-06,1.6442147140324206e-05,-0.0004692600620727987,0.0624357513807233,0.24691080142461164,0.03910489478803387,13.652328497179056
2025-11-08 16:10:16.484059,19D,0.002,0.243,0.981,1.249607115703219e-08,4.415984036495056e-06,1.8181361420702276e-05,0.0015158500306257472,0.06153090962184235,0.23225177593008117,0.039379450663151315,13.651938432676436
2025-11-08 16:10:16.484195,19D,-0.001,0.227,0.965,1.3879197551957482e-08,4.872612594481779e-06,2.0061978749229175e-05,-0.0014887554473839429,0.04280414815825137,0.20493211426722957,0.03963812970939222,13.65154576461487
2025-11-08 16:10:16.484456,19D,-0.002,0.231,0.972,1.5377592121818074e-08,5.365527013561312e-06,2.2092115603472214e-05,-0.0024528355750573407,0.04423354064222346,0.20084766955091438,0.03988169359478021,13.651151247792397
2025-11-08 16:10:16.484587,19D,0.003,0.235,0.981,1.6997706373284197e-08,5.8967614031485474e-06,2.428016052611699e-05,0.0025422789213134438,0.045615307645688274,0.19874361486573078,0.04011080060383554,13.650755592156901
2025-11-08 16:10:16.484719,19D,0.002,0.239,0.975,1.87461427467212e-08,6.468416233487851e-06,2.6634776157411487e-05,0.0014970009690286768,0.04695003122852506,0.18175206839155522,0.04032602631371768,13.650359403252493
2025-11-08 16:10:16.484850,19D,0.002,0.241,0.981,2.062965581391725e-08,7.0826587809339656e-06,2.916490117490013e-05,0.001462315528039478,0.04625851917050136,0.17690265790738957,0.040527893673463114,13.649963161069875
2025-11-08 16:10:16.484981,19D,0.0,0.244,0.976,2.2655162499209487e-08,7.741723577033835e-06,3.187975214787997e-05,-0.0005517682654590673,0.04655125479730446,0.1611842458529541,0.04071690930518333,13.649567256654375
2025-11-08 16:10:16.485112,19D,0.003,0.238,0.975,2.482975417268725e-08,8.447912859931806e-06,3.478882529297296e-05,0.0024241969751810193,0.03790942039549541,0.14966672119486524,0.040893587722317354,13.649172058777483
2025-11-08 16:10:16.485243,19D,0.001,0.239,0.98,2.716070633405482e-08,9.203597013320165e-06,3.7901898120830874e-05,0.0003903128384129557,0.036352684887993564,0.14424730398421626,0.04105846019093578,13.648777972585073
2025-11-08 16:10:16.485377,19D,-0.005,0.24,0.97,2.9655485933398957e-08,1.001121497633546e-05,4.122903097238798e-05,-0.005562285406792704,0.03480948048952584,0.12401643320784261,0.041212074363392484,13.648385466844388
2025-11-08 16:10:16.485511,19D,-0.002,0.239,0.98,3.23217503160613e-08,1.0873274619045703e-05,4.478056844676269e-05,-0.0024849964554322264,0.031299997011927344,0.1239220163242648,0.04135498101580662,13.647995074050721
2025-11-08 16:10:16.485642,19D,0.008,0.236,0.975,3.5167333416193705e-08,1.1792353088284147e-05,4.856714072349184e-05,0.0074600355465387885,0.02586444847653399,0.10891248194539127,0.04148770957700535,13.647607379647864
2025-11-08 16:10:16.485774,19D,0.0,0.234,0.975,3.8200233695875745e-08,1.2771097123345048e-05,5.2599664784774574e-05,-0.0006145853119684241,0.021512294367100976,0.09908850045534612,0.0416107553412047,13.647223003732126
2025-11-08 16:10:16.485906,19D,-0.002,0.236,0.974,4.1428619246262826e-08,1.3812223334710442e-05,5.688934554057993e-05,-0.0025872782276244,0.021192205563163424,0.08840810732411941,0.04172458993340059,13.646842572546884
2025-11-08 16:10:16.486038,19D,-0.002,0.235,0.976,4.4860838495650926e-08,1.4918518445482771e-05,6.144767685276666e-05,-0.0025399946737929575,0.017893830473354688,0.08084998628664086,0.04182967341007976,13.646466686846551
2025-11-08 16:10:16.486170,19D,-0.002,0.234,0.976,4.8505416415811885e-08,1.6092839503087822e-05,6.628644245900363e-05,-0.0024931684281285487,0.01464738095635476,0.07140314639550394,0.04192644898423651,13.646095896970206
2025-11-08 16:10:16.486302,19D,-0.002,0.237,0.973,5.2371035610198784e-08,1.733811406684804e-05,7.141771680303602e-05,-0.0024467967152375994,0.015411956666264492,0.05911739263168325,0.04201532764786116,13.645730686880901
2025-11-08 16:10:16.486434,19D,0.0,0.235,0.973,5.646651289151867e-08,1.8657340373585617e-05,7.685386577197189e-05,-0.00042110661939405783,0.011197645048013294,0.04999144482718443,0.042096676046769546,13.645371466269328
2025-11-08 16:10:16.486567,19D,0.002,0.236,0.979,6.080077932018206e-08,2.0053587483678125e-05,8.260754733732851e-05,0.0015638801826936932,0.010024545504064591,0.04693299473524881,0.04217081282986699,13.645018570376129
2025-11-08 16:10:16.486698,19D,0.002,0.232,0.97,6.538286969643517e-08,2.152999540691487e-05,8.869171210362805e-05,0.0015288058290684643,0.003912552409171738,0.029032733358683616,0.04223801433736912,13.644672263757654
2025-11-08 16:10:16.486830,19D,0.0,0.236,0.976,7.0221923741293e-08,2.308977520327776e-05,9.511960376978738e-05,-0.0004856656989110303,0.005830781778808719,0.026289393395665717,0.042298527004667526,13.644332742952002
2025-11-08 16:10:16.486962,19D,0.001,0.237,0.976,7.532719358078529e-08,2.4736209057811296e-05,0.00010190475950179185,0.0005101428344991814,0.004728430874433309,0.01761067943698147,0.04235258009304658,13.644000138333915
2025-11-08 16:10:16.487093,19D,-0.002,0.239,0.98,8.070804922583495e-08,2.6472650337855898e-05,0.00010906101022003649,-0.0024737574757660204,0.004626015996216065,0.013016490822091109,0.042400393503674284,13.643674519317836
2025-11-08 16:10:16.487224,19D,0.0,0.235,0.973,8.637397754285391e-08,2.830252364105822e-05,0.00011660248081163267,-0.000447687442690841,-0.001425809408845291,-0.002422903535293175,0.042442179903351474,13.643355904272001
2025-11-08 16:10:16.487356,19D,0.001,0.24,0.974,9.233457545194141e-08,3.0229324832407525e-05,0.00012454359026657646,0.0005477913493211217,0.0015421742569204366,-0.009678411716861235,0.04247814356338783,13.643044272296223
2025-11-08 16:10:16.487489,19D,0.0,0.239,0.975,9.859954231693345e-08,3.225662106494912e-05,0.00013289905172519896,-0.0004566667331339113,-0.001500502955893157,-0.01683250791604285,0.042508479382023956,13.642739574684125
2025-11-08 16:10:16.487624,19D,-0.002,0.239,0.981,1.051786751800911e-07,3.43880507852979e-05,0.00014168387243488863,-0.002430717392753989,-0.0035030830911573496,-0.018936491774713016,0.04253337357345699,13.642441746255223
2025-11-08 16:10:16.487757,19D,-0.001,0.236,0.972,1.1208186345274475e-07,3.6627323725055185e-05,0.00015091335362927918,-0.0013948990801256628,-0.008445668066602602,-0.035889422604591936,0.04255300409561865,13.642150715287654
2025-11-08 16:10:16.487887,19D,0.0,0.231,0.972,1.1931907852981744e-07,3.897822086982153e-05,0.00016060309033496923,-0.000379657813399323,-0.01527821876327401,-0.04363184682246535,0.042567539286176834,13.641866408842434
2025-11-08 16:10:16.488017,19D,-0.004,0.233,0.974,1.2690035964407494e-07,4.1444594392822544e-05,0.00017076897109318185,-0.004334211446621468,-0.015052355886028879,-0.04927687466971853,0.04257713588948005,13.641588751728488
2025-11-08 16:10:16.488150,19D,0.0,0.239,0.973,1.348357978561085e-07,4.4030367550127165e-05,0.0001814271775891909,-0.00028921207486750505,-0.010879869956824162,-0.057815097489017364,0.04258193741821043,13.641317661061736
2025-11-08 16:10:16.488281,19D,0.001,0.243,0.983,1.4313551852364844e-07,4.673953455449909e-05,0.0001925941842018909,0.0007047684186076686,-0.008780384442191508,-0.05532824078322318,0.04258207294200324,13.641053042214338
2025-11-08 16:10:16.488413,19D,0.003,0.234,0.978,1.5180966803995104e-07,4.957616045064209e-05,0.00020428675749292388,0.002668476157410052,-0.019601367849152118,-0.06777582577648433,0.04257765786492641,13.640794790681468
2025-11-08 16:10:16.488543,19D,-0.005,0.237,0.973,1.608684108165422e-07,5.254438099172427e-05,0.0002165219556434913,-0.005306746919132962,-0.01833344371450224,-0.0800065220189109,0.0425687975772946,13.640542797241082
2025-11-08 16:10:16.488674,19D,0.0,0.24,0.981,1.7032192964021833e-07,5.5648402497983924e-05,0.0002293171278274379,-0.0002518642826779792,-0.017098828046901993,-0.07915375664968438,0.042555591136509675,13.640296951183274
2025-11-08 16:10:16.488807,19D,0.002,0.24,0.982,1.801804187337123e-07,5.8892501691938065e-05,0.00024268991350943707,0.0017316681333980923,-0.01886677559013772,-0.0852788064962976,0.04253813229507989,13.640057141507647
2025-11-08 16:10:16.488938,19D,0.0,0.237,0.98,1.904540736063089e-07,6.228102552118783e-05,0.00025665824167794414,-0.00028462286439862906,-0.023576507318422812,-0.0942804911440307,0.042516509637346225,13.639823258544315
2025-11-08 16:10:16.489069,19D,-0.001,0.236,0.978,2.011530874547716e-07,6.581839097020541e-05,0.0002712403300230106,-0.0012703936633051934,-0.026218436010591623,-0.103129463421748,0.042490808182309894,13.639595195577364
2025-11-08 16:10:16.489203,19D,-0.002,0.236,0.978,2.1228765095412806e-07,6.950908485004126e-05,0.00028645468404977267,-0.002236068471257605,-0.027823533901490644,-0.1098472541203025,0.04246111127858166,13.63937284873102
2025-11-08 16:10:16.489338,19D,0.002,0.235,0.977,2.238679471909848e-07,7.335766355996383e-05,0.00030232009611559695,0.0017675734559952846,-0.03039211673797565,-0.11744506697511015,0.04242750105813628,13.639156115134307
2025-11-08 16:10:16.489469,19D,0.001,0.238,0.97,2.359041439586332e-07,7.736875282486459e-05,0.0003188556443882109,0.0007408423191828644,-0.02895484340284657,-0.13085307821380654,0.042390058291922994,13.63894489075183
2025-11-08 16:10:16.489601,19D,-0.001,0.235,0.971,2.4840639104181693e-07,8.154704741521754e-05,0.0003360806917216103,-0.0012552640780609196,-0.03349148839580984,-0.13609321260682505,0.04234886314372514,13.638739069295408
2025-11-08 16:10:16.489732,19D,-0.002,0.237,0.976,2.6138482148246424e-07,8.58973108535234e-05,0.00035401488444631267,-0.0022210556709411702,-0.03299214686784835,-0.13728832950366787,0.04230399634666654,13.638538542653484
2025-11-08 16:10:16.489863,19D,-0.004,0.229,0.974,2.7484954735515816e-07,9.042437510473048e-05,0.0003726781510845473,-0.004156840450515915,-0.042406555995190415,-0.14540832394863945,0.04225553916595965,13.638343201618666
2025-11-08 16:10:16.489995,19D,0.0,0.234,0.975,2.8881064440802695e-07,9.51331402424225e-05,0.00039209070100895466,-0.0001134990942917094,-0.03876588426728872,-0.15041328403256016,0.04220357169328592,13.638152935044817
2025-11-08 16:10:16.490127,19D,0.0,0.231,0.977,3.0327813064316016e-07,0.00010002857408546025,0.000412273023051797,-0.00011105203189902622,-0.043121217043836924,-0.1543446259807677,0.04214817074724099,13.637967627028793
2025-11-08 16:10:16.490258,19D,-0.001,0.232,0.975,3.182619489595879e-07,0.00010511571180957028,0.00043324588406216046,-0.0010985111093456865,-0.04343208892036268,-0.16217254603145614,0.04208940891468579,13.637787153460572
2025-11-08 16:10:16.490388,19D,-0.003,0.236,0.973,3.337719568099292e-07,0.00011039965554283335,0.0004550303274086892,-0.003055749084307478,-0.04076970983937803,-0.1698574315409095,0.042027354801003024,13.63761137940015
2025-11-08 16:10:16.490518,19D,-0.001,0.23,0.975,3.4981791606726135e-07,0.00011588557395142482,0.0004776476714233349,-0.0010134181101104662,-0.048062959590881776,-0.17344099607907892,0.04196207331117378,13.63744015798718
2025-11-08 16:10:16.490649,19D,-0.001,0.232,0.967,3.6640947825324614e-07,0.00012157870181607736,0.0005011195077804961,-0.0009917453543304257,-0.047292013832643504,-0.18686338654165258,0.04189362539330681,13.637273330687643
2025-11-08 16:10:16.490779,19D,0.001,0.237,0.973,3.835561691620622e-07,0.00012748433959488284,0.000525467699808167,0.001009477272382416,-0.04356874541234779,-0.18616651133435236,0.04182206785352716,13.637110728133365
2025-11-08 16:10:16.490909,19D,0.001,0.245,0.984,4.0126737955999303e-07,0.00013360785297783433,0.0005507143807356774,0.0009904565578396094,-0.036953319223706094,-0.18054358404172322,0.041747453926484344,13.636952171796406
2025-11-08 16:10:16.491172,19D,0.004,0.241,0.981,4.195523654755525e-07,0.0001399546724532465,0.0005768819519006992,0.003941283068749144,-0.04235356361966888,-0.18890264364112774,0.04166983471927752,13.63679747759643
2025-11-08 16:10:16.491303,19D,0.002,0.241,0.972,4.3842025909889265e-07,0.00014653029289609138,0.0006039930809368421,0.0018824935631829506,-0.04368835369962229,-0.20304139635462726,0.04158926133508625,13.6366464612315
2025-11-08 16:10:16.491433,19D,0.0,0.24,0.981,4.5788008795433484e-07,0.0001533402731632394,0.0006320706999294118,-0.00013523777702731214,-0.045988652005404695,-0.1990832813622182,0.041505787211330476,13.636498943567924
